#  Bands
0.000000000000000000000000000000e+00	-3.277417304463979275119811518380e-01	-3.243748763149037483977110696287e-01	3.243748763149034708419549133396e-01	3.277417304463978164896786893223e-01
2.430551911871645879431591552589e-03	-3.277278915555654759117487628828e-01	-3.243610187385911336477306576853e-01	3.243610187385913001811843514588e-01	3.277278915555656979563536879141e-01
4.861103823743291758863183105177e-03	-3.276863960447058965463895674475e-01	-3.243194673675641737098374051129e-01	3.243194673675638406429300175660e-01	3.276863960447060075686920299631e-01
7.291655735614938071975643651967e-03	-3.276172796583137203363378375798e-01	-3.242502582473658634398816502653e-01	3.242502582473659189510328815231e-01	3.276172796583138313586403000954e-01
9.722207647486583517726366210354e-03	-3.275205834445619745842748216091e-01	-3.241534327359901213050363821822e-01	3.241534327359900657938851509243e-01	3.275205834445615860062162028044e-01
1.215275955935822896347708876874e-02	-3.273963537131512890887563571596e-01	-3.240290374616281998676470266219e-01	3.240290374616280333341933328484e-01	3.273963537131508449995465070970e-01
1.458331147122987614395128730393e-02	-3.272446419911622661480521401245e-01	-3.238771242784167503359071815794e-01	3.238771242784164172689997940324e-01	3.272446419911614889919349025149e-01
1.701386338310151985497853388551e-02	-3.270655049769404243420467537362e-01	-3.236977502202256773422561764164e-01	3.236977502202256773422561764164e-01	3.270655049769398692305344411579e-01
1.944441529497316703545273242071e-02	-3.268590044920591797250608578906e-01	-3.234909774525196457517495218781e-01	3.234909774525194792182958281046e-01	3.268590044920587911470022390859e-01
2.187496720684481421592693095590e-02	-3.266252074313898412505352553126e-01	-3.232568732223289886817951810372e-01	3.232568732223287111260390247480e-01	3.266252074313893971613254052500e-01
2.430551911871645792695417753748e-02	-3.263641857113216970809332906356e-01	-3.229955098063736484981234298175e-01	3.229955098063738705427283548488e-01	3.263641857113217525920845218934e-01
2.673607103058810510742837607268e-02	-3.260760162161750463916121134389e-01	-3.227069644573765661021980122314e-01	3.227069644573765661021980122314e-01	3.260760162161751019027633446967e-01
2.916662294245975228790257460787e-02	-3.257607807428421486939384976722e-01	-3.223913193486077632954334148963e-01	3.223913193486077077842821836384e-01	3.257607807428417601158798788674e-01
3.159717485433139599892982118945e-02	-3.254185659437014987993563863711e-01	-3.220486615167027499850860294828e-01	3.220486615167029165185397232563e-01	3.254185659437016653328100801446e-01
3.402772676620303970995706777103e-02	-3.250494632678539996817335122614e-01	-3.216790828027999427085603656451e-01	3.216790828027999427085603656451e-01	3.250494632678541107040359747771e-01
3.645827867807469035987821825984e-02	-3.246535689007166713970775617781e-01	-3.212826797920373955719242076157e-01	3.212826797920375065942266701313e-01	3.246535689007166713970775617781e-01
3.888883058994633407090546484142e-02	-3.242309837020263540985354211443e-01	-3.208595537514609130624876343063e-01	3.208595537514608020401851717907e-01	3.242309837020261320539304961130e-01
4.131938250181797778193271142300e-02	-3.237818131422982026457191295776e-01	-3.204098105663836237866348710668e-01	3.204098105663835127643324085511e-01	3.237818131422983691791728233511e-01
4.374993441368962843185386191180e-02	-3.233061672377899875563400655665e-01	-3.199335606752514715722668370290e-01	3.199335606752516381057205308025e-01	3.233061672377896544894326780195e-01
