#  Bands
0.000000000000000000000000000000e+00	-3.277265447942538378889310024533e-01	-3.243594770158602091925104105030e-01	3.243594770158602647036616417608e-01	3.277265447942536713554773086798e-01
2.430551911871645879431591552589e-03	-3.277127041187889444628922319680e-01	-3.243456176284547076704711798811e-01	3.243456176284546521593199486233e-01	3.277127041187891109963459257415e-01
4.861103823743291758863183105177e-03	-3.276711847815629297109296658164e-01	-3.243040421598926692503539470636e-01	3.243040421598925027169002532901e-01	3.276711847815629297109296658164e-01
7.291655735614938071975643651967e-03	-3.276019948489467537022790111223e-01	-3.242347586900065081749744422268e-01	3.242347586900066747084281360003e-01	3.276019948489470312580351674114e-01
9.722207647486583517726366210354e-03	-3.275051477611283234914196782483e-01	-3.241377806814209616703692518058e-01	3.241377806814207396257643267745e-01	3.275051477611282124691172157327e-01
1.215275955935822896347708876874e-02	-3.273806623264698956177198851947e-01	-3.240131269739092712001138352207e-01	3.240131269739089381332064476737e-01	3.273806623264695070396612663899e-01
1.458331147122987614395128730393e-02	-3.272285627136083396848675874935e-01	-3.238608217764981089814568804286e-01	3.238608217764977204033982616238e-01	3.272285627136080066179601999465e-01
1.701386338310151985497853388551e-02	-3.270488784413127514305585918919e-01	-3.236808946573254686107645738957e-01	3.236808946573254130996133426379e-01	3.270488784413124183636512043449e-01
1.944441529497316703545273242071e-02	-3.268416443660965842177290596737e-01	-3.234733805312554055788609730371e-01	3.234733805312553500677097417793e-01	3.268416443660973058626950660255e-01
2.187496720684481421592693095590e-02	-3.266069006676010078038530082267e-01	-3.232383196452615625737792015570e-01	3.232383196452617291072328953305e-01	3.266069006676014518930628582893e-01
2.430551911871645792695417753748e-02	-3.263446928317429440724595224310e-01	-3.229757575615839759741731995746e-01	3.229757575615841425076268933481e-01	3.263446928317435546951230662671e-01
2.673607103058810510742837607268e-02	-3.260550716316626407298429057846e-01	-3.226857451386730968323490742478e-01	3.226857451386731523435003055056e-01	3.260550716316620301071793619485e-01
2.916662294245975228790257460787e-02	-3.257380931064520201978496061201e-01	-3.223683385099298526199618208921e-01	3.223683385099297415976593583764e-01	3.257380931064517981532446810888e-01
3.159717485433139599892982118945e-02	-3.253938185377108771589860225504e-01	-3.220235990602562936580000041431e-01	3.220235990602566822360586229479e-01	3.253938185377112102258934100973e-01
3.402772676620303970995706777103e-02	-3.250223144239128836296970348485e-01	-3.216515934004330334872179264494e-01	3.216515934004329224649154639337e-01	3.250223144239127170962433410750e-01
3.645827867807469035987821825984e-02	-3.246236524526180944327791166870e-01	-3.212523933393333086527832165302e-01	3.212523933393331421193295227567e-01	3.246236524526177058547204978822e-01
3.888883058994633407090546484142e-02	-3.241979094705429997880230530427e-01	-3.208260758539991375215549851418e-01	3.208260758539991930327062163997e-01	3.241979094705431663214767468162e-01
4.131938250181797778193271142300e-02	-3.237451674515078869909245895542e-01	-3.203727230575906803622387997166e-01	3.203727230575909579179949560057e-01	3.237451674515076094351684332651e-01
4.374993441368962843185386191180e-02	-3.232655134622727244320117279130e-01	-3.198924221652323929276917624520e-01	3.198924221652323929276917624520e-01	3.232655134622727244320117279130e-01
4.618048632556127214288110849338e-02	-3.227590396263028682533047231118e-01	-3.193852654577764571541820259881e-01	3.193852654577766236876357197616e-01	3.227590396263028127421534918540e-01
4.861103823743291585390835507496e-02	-3.222258430854592625713905817975e-01	-3.188513502435049162819780121936e-01	3.188513502435049162819780121936e-01	3.222258430854590405267856567662e-01
5.104159014930456650382950556377e-02	-3.216660259596633708589763500640e-01	-3.182907788177958829933800188883e-01	3.182907788177957719710775563726e-01	3.216660259596633153478251188062e-01
5.347214206117621021485675214535e-02	-3.210796953045449431130009543267e-01	-3.177036584207765801401990302111e-01	3.177036584207766356513502614689e-01	3.210796953045447210683960292954e-01
5.590269397304785392588399872693e-02	-3.204669630671030389201803245669e-01	-3.170901011929920243481717534451e-01	3.170901011929918578147180596716e-01	3.204669630671028723867266307934e-01
